,protein,r2score,rho,p-values,r2_mRNA_protein,r2_mRNA_protein_basic_linear_regression,p-val adj. BH
7168,TRIM56,0.14318678100752447,0.4338678955453148,4.311397268578806e-07,-0.3738775582341505,0.062071297116080844,5.677398894751417e-07
5213,PPP3R1,0.22702764672143982,0.43386237748347883,4.3130123815875255e-07,-2.111389155602224,0.015347680328638348,5.678569743945063e-07
7641,XPO6,0.17160129319904638,0.4337036988088777,4.359704357043359e-07,-0.11377753618293673,0.19725215000116778,5.739079010567679e-07
6119,SERINC1,0.20114752239582268,0.4334562211981566,4.4334883886097456e-07,-0.27639160655398687,0.10584091827332409,5.835225673179443e-07
2227,FAM102A,0.1722607513365898,0.4334031688069872,4.449459771575916e-07,-0.08092097924379238,0.21452991190509224,5.855261496175439e-07
2910,HMBOX1,0.12001439475104203,0.433390172050313,4.453380786429916e-07,-0.5474074464756999,0.04426503643495718,5.859435578041178e-07
2093,ENY2,0.17686985970111457,0.43322887864823345,4.502316431318305e-07,-0.7115212639387407,0.023290429216826895,5.922825281831784e-07
4240,NAP1L5,0.10790837612576554,0.43321442303702157,4.506727120151509e-07,-0.5388122053225848,0.11134929356533568,5.927630659799077e-07
4554,NUDT16,0.1694597792969169,0.43308755760368656,4.545613226689679e-07,-0.2122741035352873,0.15459949486272717,5.977771798783906e-07
1401,COPS2,0.19860548971207126,0.4328602150537634,4.616097978850093e-07,-1.1259887468912946,0.016680583925663003,6.069443333428379e-07
7718,ZCRB1,0.06137977438765163,0.43255963998405994,4.7108870463130443e-07,-1.158346773271528,0.024559599382034752,6.193035038026997e-07
4937,PIGO,0.19660653032220698,0.4324608294930875,4.742450721351469e-07,-0.11762508905896385,0.2654946830284479,6.233481690877364e-07
7258,TTF2,0.1851625368519908,0.4323107882351558,4.790764845291005e-07,-0.3121524436873544,0.17767647085252478,6.295927859520539e-07
6804,TBL1X,0.17979634774555664,0.43217865645095793,4.833699926755144e-07,-0.11157207973075822,0.2959602565457057,6.351285205287878e-07
6686,SUPT4H1,0.2455047298922295,0.4320552995391704,4.874114301252008e-07,-0.7896322371242077,0.06378725592224634,6.403312405843669e-07
5770,RNF170,0.21696390497778506,0.4318970156820746,4.926443083526697e-07,-0.159413425569078,0.14302143757702224,6.470971922644135e-07
5631,RBX1,0.13504918358051443,0.43184024577572955,4.945341305255745e-07,-0.6632457503501699,0.032527426313226276,6.494704447567233e-07
5415,PTRHD1,0.1911722638586103,0.43173579109062976,4.980293932601836e-07,-0.7176752361709704,0.0587061489639196,6.539509676147651e-07
7137,TRAPPC1,0.12013995832821167,0.4315883256528417,5.030039594303687e-07,-1.8152998149832857,0.011405110618373855,6.603720998093897e-07
7287,TUT4,0.09315253587550043,0.43137989835962537,5.101157742169399e-07,-0.5162577357566016,0.1350312898887791,6.69596507119467e-07
5781,RNF7,0.1689022629382586,0.4313066455690035,5.126379213946185e-07,-0.7971341553198474,0.015153955977472185,6.727942652934069e-07
2813,HAUS2,0.12201569335443085,0.4312618281349064,5.141868694982777e-07,-1.6355801715354144,0.0002867785606271199,6.74713922700139e-07
2967,HPS5,0.05933474932109717,0.43125748891286186,5.143370750250014e-07,-0.30356011858950604,0.1006777657007001,6.747978196654747e-07
4119,MTERF3,0.056240216894028694,0.43123591631862807,5.150844475613926e-07,-0.7043925735872418,0.025181916211545516,6.756650257966147e-07
2707,GPS2,0.09195138895646338,0.43117405802411213,5.172332385908071e-07,-1.6600054733682694,0.014151557032677906,6.783699517534027e-07
2062,EMC4,0.1999953429975786,0.4310783410138248,5.20575023752871e-07,-0.9273856816608561,0.007418507970799423,6.826246362232964e-07
6384,SMCR8,0.0865437016178845,0.43107614810482336,5.206518255827392e-07,-0.4621810940013291,0.021423943011156372,6.826246362232964e-07
2606,GLT8D1,0.11383667761511984,0.4309791825724203,5.240586389755352e-07,-1.0007359699636726,0.010690070789676587,6.869761478241389e-07
4556,NUDT18,0.15952798858009443,0.43083890632344524,5.29024734098646e-07,-0.575808779600621,0.06397369666543905,6.933698844034197e-07
3930,MLF2,0.09722824649689499,0.43056835637480795,5.38729658062659e-07,-0.4969518377275679,0.09430973211193365,7.059714165465101e-07
1182,CGREF1,0.11672400662388671,0.43055653701757224,5.391574728018535e-07,-0.022101842624656642,0.268305122394359,7.064136938452427e-07
2624,GNA12,0.012576939350821714,0.4301370061181282,5.54554125897435e-07,-0.8423632011935949,0.000994740972815375,7.264649761798252e-07
3762,MAU2,0.03586330725995823,0.4300002304291993,5.596636058450998e-07,-0.9999123024783396,0.0013079311893553773,7.330356203818437e-07
3108,IGHV3-64D,0.13539692636079903,0.4298187403993855,5.66512696221228e-07,-0.822700084832354,0.009848717904817015,7.41882188153766e-07
6856,TFEB,0.17758436379012743,0.42971474221263717,5.704732814105034e-07,0.020761701708379765,0.20241462538000005,7.469437574812451e-07
5822,RPL24,0.20776470485541765,0.4294132104454685,5.821061539511761e-07,-0.2689192236652951,0.07820169604662827,7.620475876495563e-07
5540,RALBP1,0.11605298000034137,0.4292903225806451,5.869115563258208e-07,-0.7393318114241791,0.02082361790818334,7.6820987175043e-07
1775,DHX58,0.14033073385343886,0.42918406197665054,5.910971922840889e-07,-0.014653575829363774,0.3694401543447073,7.735590159019815e-07
6731,SZT2,0.16745453406117705,0.42913295982263877,5.931202258428522e-07,-0.4876493122004928,0.034198158194874394,7.76076682258747e-07
5703,RHBDD2,0.09332353195826537,0.42911586653793565,5.93798385215459e-07,-0.2200020724085252,0.1627857270455353,7.768340808087173e-07
1646,DCAKD,0.1382915041052133,0.4286390168970814,6.130172144915245e-07,-0.09252858359416738,0.22732371496846376,8.018429183532951e-07
2895,HLA-C,0.10244589483002553,0.4285960061443932,6.147795242972513e-07,-0.2430027659261107,0.12673960862369618,8.040136162937802e-07
998,CCL18,0.18173283781957217,0.42844589520415854,6.209679893690941e-07,-1.0650030018599783,0.01512030076029433,8.119711823545727e-07
1240,CIAO2A,0.12423099413672622,0.42839697142442457,6.22997698561055e-07,-0.5445135599965454,0.06059071916127998,8.144890520047756e-07
1827,DNAJC25,0.06309846768652261,0.4283021679933216,6.269488137695965e-07,-0.4790271240029329,0.06780559533612426,8.19517650619282e-07
5526,RAD1,0.19098392114487406,0.428256288653666,6.288694771287826e-07,-0.4936557686943339,0.0996565102614587,8.218909022725711e-07
6237,SKIV2L,0.03973298132019698,0.4282519201228878,6.290526502592099e-07,-0.8937680860765465,0.03093299700162309,8.21992955283585e-07
2751,GTF2A1,0.17039272279206963,0.4279883686462325,6.40197842595545e-07,-0.3788803736953268,0.06679614514672833,8.364168239155425e-07
4791,PDCL,0.1395542658902733,0.4278525345622119,6.46015207761442e-07,-0.514651104607166,0.12018325596863466,8.438762450083499e-07
2059,EMC10,0.10897264254792294,0.42784639016897075,6.462795394616943e-07,-0.47513709891974254,0.040902728504794164,8.440805739972237e-07
1378,COL7A1,0.15150862908270224,0.42770825270699114,6.522494550924629e-07,-0.5575906051500681,0.1293078748270755,8.517354320088889e-07
5818,RPL22,0.10153977508511036,0.42758832565284177,6.574748972914115e-07,-0.9861955028874094,0.009812904809628868,8.584157313659523e-07
2504,GANC,0.14741140980392797,0.42745887454914344,6.631600265054129e-07,-0.2112469857514283,0.1363264412071922,8.656938797271929e-07
5188,PPP1R14C,0.16993302350819217,0.42739756076417235,6.658690548066391e-07,0.3543271239774707,0.46869834010871847,8.690852238774455e-07
7769,ZNF280C,0.07986891547535702,0.42724134112370943,6.728189946098019e-07,-0.5684722603218275,0.025917479746188465,8.78009705678657e-07
2175,EVI5L,0.038873130771821196,0.42720838959491564,6.742937412294079e-07,-0.38927029399508273,0.10335085030701749,8.797874301745502e-07
7782,ZNF512,0.17843916644216462,0.427179276071204,6.755992770792998e-07,-0.460077446592168,0.06237293423444518,8.813438200991133e-07
1915,DYM,0.17595548797079474,0.4269001536098309,6.882386374354479e-07,-0.36979553248270736,0.15215991646988603,8.976826116425001e-07
365,AP3M2,0.17026175574193236,0.4267649769585253,6.944403455698542e-07,-0.24690234279091405,0.13738815684057826,9.056206040425808e-07
2818,HAUS7,0.10127043839866534,0.42672772397326625,6.961587833233371e-07,-0.6705762809735567,0.0968250886685932,9.077102855734528e-07
5670,RERG,0.13394011050127452,0.4266432457651422,7.000706720274214e-07,-0.13157230207017068,0.17823124196639356,9.126587994330817e-07
5961,SAA1,0.1820202707571723,0.42635944700460826,7.133661362190816e-07,-0.9121801350257943,0.025207482300399542,9.298366801375865e-07
5372,PTDSS1,0.17129035072441368,0.42633748902487745,7.144047811129607e-07,-0.13173530734308403,0.1721475688412721,9.310353545260878e-07
1138,CENPC,0.14140069533933608,0.42588280113124133,7.362383722714709e-07,-0.5712847679607846,0.03825888568820462,9.593297597713553e-07
6253,SLC17A5,0.07891090333254192,0.4258678955453148,7.369647594915084e-07,-0.10195927839186147,0.19116370441182998,9.601163139144868e-07
2124,EPSTI1,0.22653737334589208,0.42580268715617886,7.401505549228085e-07,0.10516018547579165,0.28614962328955645,9.641061849469123e-07
3141,IGLV1-51,0.18936514342009336,0.42557296466973876,7.514784976140194e-07,-0.6393730636112438,0.06886507415124406,9.786987692868563e-07
52,ABRACL,0.12559673445354114,0.4255485833350043,7.526904117456708e-07,-0.068846758525406,0.21605780411154282,9.801139338562738e-07
6978,TMEM135,0.1276525645591179,0.4255000990968865,7.551059278569984e-07,-1.5600279081406505,0.003911246075922182,9.83095633771212e-07
1408,COPS8,0.146371622496413,0.4254500768049155,7.576057995889605e-07,-2.2559631102109887,1.597112675599919e-05,9.861861481752119e-07
2545,GDPD1,0.17835246232061341,0.4252942822188488,7.654422062407127e-07,-0.24012637119045555,0.14315528067993333,9.962211210008078e-07
7014,TMEM41B,-0.03676769279178571,0.4250883285670826,7.759200060221165e-07,-0.5773360035128356,0.02960823153445262,1.009689949609881e-06
5776,RNF220,0.1435951218728292,0.4250544163667324,7.776583040320798e-07,-0.3276659207975774,0.029996056909996377,1.0117836417396754e-06
131,ADAMTS4,0.23576103012134209,0.4245469227525099,8.041184979101354e-07,-0.23505305962971446,0.06646177647293416,1.0460360702898852e-06
3769,MBL2,0.03538682135410831,0.42453052683330783,8.049874837261126e-07,-1.7119140004154128,0.019898930355313774,1.046992367426946e-06
6278,SLC25A40,0.2127395224129196,0.4244212661217501,8.108011670414409e-07,-0.7068157165605564,0.04844717263050938,1.0543785084951206e-06
6341,SLC8A1,0.18624405127134114,0.42437657876380075,8.131904381386036e-07,-0.2778319150921462,0.18137508220125712,1.0573097751197072e-06
6318,SLC39A11,0.20274165461056948,0.4243195084485406,8.162515201238281e-07,0.1658148459256562,0.3597627291861744,1.0611134104052822e-06
2817,HAUS6,0.1936918155237578,0.4240773462401066,8.293627310476645e-07,0.0324605658379018,0.27380834553587247,1.0779786112088454e-06
476,ARL2,0.09906753537389978,0.42396927803379414,8.352782104997243e-07,-0.14895246459949107,0.13637028768999382,1.0854869849690718e-06
1069,CDC26,0.21809579175225502,0.42392755432147344,8.375728195582349e-07,-0.6138805516389227,0.03866777336514132,1.0882881386353012e-06
3361,KDM5C,0.27001234602124213,0.4238955967408488,8.393343904674003e-07,0.06150289408037202,0.29669524584992174,1.0903958814542445e-06
3196,ING5,0.12040514520771106,0.42389086967085904,8.395952557585642e-07,-1.3185170429870796,0.01300335585140844,1.0905536517010111e-06
4146,MTPN,0.20581121863742347,0.4238648233486942,8.410340163347978e-07,-0.32358515204659666,0.1157868962167786,1.0922410884560498e-06
760,BTN2A1,0.16504354293256507,0.4238602805413266,8.412851943857515e-07,-0.5258826849767555,0.03776659452551112,1.09238592139531e-06
5613,RBM4,0.054526760109780414,0.42376297243793737,8.466826565775495e-07,-1.0848579499722728,0.11597807181114618,1.0992119070123803e-06
1000,CCM2,0.18908871606314392,0.42340399385560673,8.668806474895502e-07,-0.010182119923237032,0.24045143399995286,1.125247332337083e-06
4440,NMRAL1,0.16205834870967073,0.42337941628264203,8.682801400308904e-07,-0.45760525888755943,0.1435154852662024,1.1268769297032726e-06
7395,UMAD1,0.05136879508901859,0.4233093220218532,8.722832493260818e-07,-0.5796354763105196,0.08017410921593562,1.1318844685183495e-06
3447,L1CAM,0.1051291361411093,0.4232813690661306,8.738845433578931e-07,-0.35487360749795793,0.18101784687821706,1.1337742408600828e-06
7270,TUBB2A,0.15981472221291693,0.4231766513056835,8.799082226160398e-07,-0.20116991377476467,0.14235507550523754,1.1414000194531778e-06
4527,NT5C3B,0.23117887598348097,0.42299355633252045,8.905353871790463e-07,0.039386978287550445,0.2840856460269843,1.1549938316223677e-06
6691,SURF1,0.19490780741397484,0.42289400921658976,8.963643891941123e-07,-0.015085383316121304,0.19354058024223642,1.1623611160935589e-06
1452,CPNE1,0.22265991224467474,0.4227281105990783,9.061593141307111e-07,0.5029732269610513,0.5678032158707246,1.1748679189674163e-06
3455,LAIR1,0.10922115700472357,0.4226812711485896,9.089431637463437e-07,-0.4936829009433714,0.15765387200798098,1.1782819732886808e-06
5686,RFT1,0.15637093099317734,0.42242703533026105,9.241958090185626e-07,-0.07350814184738286,0.17181456899969957,1.1978557776542167e-06
271,ALG13,0.17292359234242094,0.42210510308053345,9.43859229139598e-07,-0.7596818255294839,0.032494141676017566,1.2231389811679815e-06
6011,SCAMP4,0.15533607512583525,0.422095238095238,9.44468012856487e-07,-0.4196566945360998,0.08793779495963563,1.2237251609348089e-06
1739,DFFB,0.12421528778763669,0.42170458805458444,9.688780043865672e-07,-0.5217748340156172,0.10585461788022746,1.2550674015522319e-06
1973,EFNA1,0.2063990099712013,0.42170299471159917,9.68978782660947e-07,-0.09898184947218414,0.2211822018718824,1.2550674015522319e-06
4490,NR2C2,0.022163447780845558,0.42152934970655515,9.80021684996495e-07,-0.713857913372602,0.03977308835662719,1.269160533119633e-06
7524,VPS33A,0.02561260462032311,0.4213456221198156,9.9183600951253e-07,-2.013790363715089,0.03727561973233329,1.2842478507543466e-06
4553,NUDT15,0.16351569499773533,0.42124116743471574,9.986130529234666e-07,-0.10831566786158353,0.24735055403966613,1.2928088877800986e-06
4096,MT-ATP6,0.10942608850482471,0.4210322580645161,1.012299431768184e-06,-0.8335669027357626,0.04588339602492504,1.310310467531149e-06
2977,HSD11B1,0.08417736469208248,0.4209515799976432,1.0176325097408492e-06,-0.23665361956028996,0.10527302709764241,1.3169956140292724e-06
637,BABAM2,0.23726280585933146,0.4206758832565283,1.0360592443407693e-06,-0.4932098886025227,0.06450671168715022,1.3406212422222493e-06
860,CA9,0.049697853560053296,0.420587105842338,1.0420600613532483e-06,-0.15736992933501637,0.21596193567507188,1.3481630499346854e-06
909,CAPN15,0.11245689480943,0.42055457532464624,1.0442671874853052e-06,-0.23998508861322176,0.033351408169462686,1.3507950951728224e-06
7071,TOMM20,0.12943857163492467,0.420500279579548,1.0479609388519387e-06,-0.6595449550995338,0.0438030080603007,1.3553489523313268e-06
7115,TPRKB,0.14701681601074512,0.42049155145929334,1.048555872213224e-06,-1.5267718054684059,0.000642537252650435,1.355894202752825e-06
2334,FCGR3A,0.18423362801937138,0.4204054572657365,1.054441523260452e-06,-0.26792875906598534,0.1920420878922008,1.3632796024699596e-06
7246,TTC37,0.018408873339450293,0.41987711213517664,1.0912541833597169e-06,-0.7485955524579826,5.026327641590514e-05,1.4106412530556445e-06
3227,IPO13,0.12319118953269514,0.4198039880318535,1.0964443469247918e-06,-0.45603017372842447,0.10083426817683966,1.4171162725786056e-06
6313,SLC37A4,0.1812151083526884,0.41973761814864335,1.1011754164376703e-06,0.115381894225835,0.33307255709270017,1.422995887555833e-06
4424,NKIRAS1,0.11955495386976367,0.4197197899297698,1.1024495741240383e-06,-0.30727454246375263,0.10560314106624392,1.4244070975880785e-06
5697,RGS12,0.12802404043520943,0.4195629889399779,1.1137164354746729e-06,-0.2687488910784901,0.20466754367221018,1.438726665282063e-06
7580,WDR20,0.013436825404713026,0.419542887163148,1.1151687280027488e-06,-0.5609315000937392,0.0730790268401916,1.4403648927406707e-06
2498,GALNT6,0.322852207699977,0.4193120901459745,1.131972595396647e-06,0.30314087740309104,0.48134815571105316,1.4618275782058072e-06
4980,PKP1,0.10835104463916523,0.419132119800068,1.1452425640552372e-06,-0.11981419604672894,0.15375021904990535,1.478720260158479e-06
5663,RELL1,0.1844435054848379,0.41912135176651305,1.146041205408442e-06,-0.05598192491886178,0.26709563850797624,1.4795072303523409e-06
1936,ECD,0.2804050356691702,0.41894688010322867,1.1590553770913566e-06,-0.16668020319473476,0.23344282129871846,1.4960612474601634e-06
3745,MARCHF5,0.12265869608193347,0.4188817204301074,1.163951682170865e-06,-0.7898266926232576,0.06582390050404238,1.5021333208943253e-06
804,C1QTNF5,0.10147903636172217,0.41887231454265894,1.1646600917743076e-06,-1.0094987516183873,0.08364518062821504,1.5027996103362972e-06
2812,HAUS1,0.30566873720881205,0.41880685990206623,1.1696012020216172e-06,-0.37990191370022885,0.2250218866804039,1.508926373447648e-06
5828,RPL29,0.15252317931911474,0.4187342549923195,1.1751053805386499e-06,-0.9903113239508787,0.018162908504775525,1.5157774219283177e-06
3101,IGHV3-23,0.07576430051366356,0.41808522939713993,1.2254134884911114e-06,-1.3563793480512643,4.187338868264216e-05,1.580409613681364e-06
3830,MED25,-0.03546970700650065,0.4180153609831028,1.2309496004846486e-06,-1.0354044166587717,0.07559692191047111,1.5872877967344085e-06
3607,LRRC8C,0.08502150151181642,0.41798129950413226,1.2336571129855364e-06,-0.18154076912975836,0.1078598802648423,1.5905168844194604e-06
2007,EIF3C,0.09807310473373476,0.41778558799678783,1.2493240084063358e-06,-0.4986342802085011,0.14136436036807365,1.6104502956088264e-06
7770,ZNF281,-0.04382488336955803,0.4176934601183046,1.2567641959551116e-06,-0.1437885725928567,0.04302730556273495,1.6197741869765831e-06
