,absMeanSHAP,spearman,meanSHAP
HMGN2P5,2.6365636519532082e-05,0.3584567447064722,-2.6365284094086383e-05
KRT8P10,0.00015144057543244648,0.2744033509568033,-0.00013742015336218737
AC022634.2,1.127245098947011e-06,-0.018012484095189806,1.127245098947011e-06
AC008264.2,0.0006523035214669904,-0.5197144963556339,-0.0006520436372169496
PTH,3.2289503161773027e-06,-0.01977737818548966,-3.1726571937609928e-06
AL359711.2,9.137937709814855e-05,-0.2725903959654564,-9.1333335468906e-05
AL139260.3,8.194257720825099e-05,0.1661190093239247,8.194257720825099e-05
MPP7,0.0006594278909276368,-0.22678551809389755,-0.0006594278909276368
AC104306.1,3.2929038652874286e-05,-0.22140413838358758,3.2929038652874286e-05
AL031659.1,4.8524429473094984e-05,-0.24632600859084194,-4.851689299370076e-05
RNU6-798P,1.0856512239212924e-07,-0.04301416935971034,-1.0856512239212924e-07
OR7E116P,9.653468947668833e-05,-0.36491420732060226,9.238830226428933e-05
AC121761.2,0.00013158151507831103,-0.49935583186715415,-0.00013131195215708503
AC019055.1,4.158455487517369e-06,-0.24111016236484833,-2.614341707560806e-06
ASS1P7,2.0276424499461482e-05,-0.16939679674224323,-2.0276424499461482e-05
AC025271.3,6.214673811289315e-05,-0.4476312251978993,-3.5028140234373725e-05
