,absMeanSHAP,spearman,meanSHAP
GAPDHP48,0.0003363947364006459,-0.22350495035465887,-6.135105243944023e-05
RN7SL809P,1.5348816239913448e-06,-0.2741140325977336,1.0117544512152125e-06
AP003501.2,5.645979455922926e-07,-0.47736565723911867,-5.576288093873634e-07
AC093162.2,1.8682063867828745e-05,0.035281094058421406,1.8682063867828745e-05
AC091691.1,0.00012845335463781382,-0.06716769875713907,-1.6369628454474427e-05
RPL7AP23,0.00033943697280844153,-0.08840461820937424,-5.4037123218616426e-05
GKAP1,3.9605473283386634e-06,-0.580624403769633,-2.0722496905844094e-06
PRKAB1,5.053643935292747e-06,-0.5790450486800978,-5.051650223115158e-06
PRR33,1.829144350026429e-06,-0.13670287119761332,-1.573237097004013e-06
AC114402.2,2.07658231088561e-06,-0.21935246865204744,1.916262451846026e-06
LINC02630,0.0006621129796122646,-0.053646294495263334,-0.0002692574386980901
MTHFR,6.2820072344038635e-06,-0.6802717826342563,-6.2820072344038635e-06
AC087430.1,5.23394896718074e-07,-0.45636947952934065,5.106960416958139e-07
RNA5SP77,0.0,,0.0
AL356276.1,4.770280691434239e-07,-0.17452612359049108,-4.316421048550709e-07
RNF24,7.83817348273767e-06,-0.13262885198557947,6.125482211190174e-06
TOP2A,3.823181380219673e-06,0.5035464597130969,3.328443883709513e-06
AC015908.6,5.810112723464537e-07,0.14729414760276996,2.486009356625362e-07
NSMCE3,6.6935855065432856e-06,-0.2852690970214464,-6.6935855065432856e-06
ALDOB,3.494331933678399e-06,-0.36902770543695373,-2.4749503802696665e-06
FABP5P7,2.7364989907696894e-06,0.14468437551073265,-2.71777954063431e-06
BTNL10,0.0005017408985287867,0.009776426997571773,-0.0005017408985287867
AC021192.1,0.0,,0.0
AC105940.2,1.4946225768005886e-06,-0.2810039493049661,-1.0916361485658232e-06
SLC35A3,4.295494600748099e-06,-0.23394678294409982,-3.8052693220673867e-06
MTND3P22,0.0008340009364378934,-0.16942916429437743,0.0008340009364378934
RNU6-1006P,1.1966646983512589e-05,0.01685532609299057,1.1692983435554338e-05
LINC00391,7.777948962251833e-07,-0.13465140379470514,7.777948962251833e-07
ARSD,2.486717980378182e-06,-0.4309929979083529,1.590365878515725e-06
MELTF-AS1,4.925912353293189e-06,0.1364272177221558,-2.799334427243688e-07
DHFRP5,1.932268021332604e-05,0.00840913117828783,-1.4236849640881919e-05
RPL12P32,0.004177704853267268,-0.1762259564457888,0.004177704853267268
CLDN20,3.0872057028654457e-06,-0.29479773979454166,1.5123896887099277e-07
UGT1A12P,3.287143714105672e-07,0.017660412760637713,2.5431399934137403e-07
MIR520C,0.0,,0.0
