protein,r2score,rho,p-values,r2_mRNA_protein,r2_mRNA_protein_basic_linear_regression,p-val adj. BH
ACSF3,0.38555043935775757,0.630058371735791,3.485630219414824e-15,-0.541641354560852,0.12443016411474679,7.43107102105826e-15
STX4,0.40974289178848267,0.6300460829493086,3.49120472187065e-15,-0.06969296932220459,0.14092496363508822,7.44092733909325e-15
MTX1,0.3517953157424927,0.6300276497695851,3.49958273003746e-15,-0.4599043130874634,0.06696114047259599,7.45675186988641e-15
TMED2,0.3565547466278076,0.629910906298003,3.5530991503967405e-15,-0.12722790241241455,0.28297328886265954,7.568720466885432e-15
NDUFB10,0.46029603481292725,0.6299047619047617,3.555937734405938e-15,-0.6239838600158691,0.05096242614426188,7.572704862108152e-15
PPHLN1,0.30166947841644287,0.6297634408602149,3.62183701957047e-15,-0.8946106433868408,0.10182822607763706,7.710944247980462e-15
WDFY3,0.4136468768119812,0.6297213435028245,3.6416958614810145e-15,-0.1851874589920044,0.24128609661901576,7.75111429347061e-15
DPF2,0.3692967891693115,0.6295238095238095,3.736302312486574e-15,-0.5382605791091919,0.054810669880620756,7.950314659485849e-15
HNRNPA0,0.42946910858154297,0.6294623655913978,3.766214256226015e-15,-0.0015865564346313477,0.31942572099153876,8.011783495295047e-15
RTN4,0.38590550422668457,0.6291981566820275,3.897509906821197e-15,-0.2943073511123657,0.0975175606192017,8.288831563663786e-15
DPH1,0.2820959687232971,0.6290875576036865,3.95378247638429e-15,-0.7224980592727661,0.1848057909454397,8.406220856286468e-15
IDNK,0.363361656665802,0.6289594153326287,4.019968982751394e-15,-0.2177664041519165,0.22069397699992002,8.544618854098207e-15
TRUB1,0.4589075446128845,0.6289093701996927,4.046109089872911e-15,0.1336219310760498,0.3145393695583734,8.597844417545752e-15
CD47,0.43273353576660156,0.6288602150537633,4.071945152038578e-15,0.3052557706832886,0.41941693285514253,8.650395160034154e-15
ATP5PF,0.37458300590515137,0.6287311827956987,4.140530202238539e-15,-0.9595175981521606,0.012895028487711523,8.79370818406458e-15
CUTA,0.36125266551971436,0.6287066052227341,4.153720742449896e-15,-0.427528977394104,0.057685805449734985,8.819327808752194e-15
NAGA,0.3262209892272949,0.62863287250384,4.193537928816049e-15,-0.4089430570602417,0.04672846972263927,8.901452830176155e-15
ENDOD1,0.3931392431259155,0.6285099846390167,4.260725868474754e-15,0.3943384885787964,0.5206651921947851,9.041616316660209e-15
COQ6,0.3534392714500427,0.62836866359447,4.339286052019398e-15,-0.8136721849441528,0.0026342050213086277,9.20583007835523e-15
INPP5A,0.27853089570999146,0.6283502304147464,4.349636270012191e-15,-0.06662356853485107,0.23884550184284167,9.225286036885944e-15
RSBN1L,0.40420854091644287,0.6283142342207693,4.369917344025464e-15,0.03883206844329834,0.24092665842236263,9.265788415550875e-15
UQCRQ,0.3537982702255249,0.6283010752688171,4.3773543170704964e-15,-1.122279167175293,0.0018351893170126946,9.279042132283312e-15
CAPN7,0.4389840364456177,0.6282764976958525,4.391277653345497e-15,-0.5142958164215088,0.06984879172835391,9.306034625973578e-15
PDRG1,0.40629035234451294,0.628175902782382,4.4487153004179065e-15,0.04997289180755615,0.24261564472955954,9.425203434417352e-15
USP47,0.34138619899749756,0.6281105990783409,4.4863926149320746e-15,-0.0595400333404541,0.2952255574811289,9.50245411156206e-15
TTYH3,0.29752689599990845,0.628073732718894,4.507799648801168e-15,-0.09132015705108643,0.22705128876889163,9.545210842697005e-15
PAXX,0.4108603000640869,0.6280184331797234,4.540096487112847e-15,-0.4721716642379761,0.054493815636075416,9.610997218456478e-15
PTK2,0.4135786294937134,0.6279089827309526,4.604683821461102e-15,-0.1343604326248169,0.24578910767109888,9.74508572821124e-15
MRPS18A,0.30102837085723877,0.6278402457757296,4.6457015441910565e-15,-0.2254648208618164,0.13638462860542436,9.829233832475641e-15
NCLN,0.40417683124542236,0.6278341013824884,4.64938536161904e-15,0.2937876582145691,0.3788911868730518,9.834367847102252e-15
POLR3C,0.2771981954574585,0.6278218125960061,4.656761516826805e-15,-0.08959853649139404,0.2527197366694845,9.847306997734324e-15
HEATR5B,0.47453147172927856,0.6277726574500767,4.686380054456972e-15,-0.36206066608428955,0.078914667537143,9.90726075296282e-15
ALDH4A1,0.33388543128967285,0.6277542242703532,4.697534149286985e-15,0.1788315773010254,0.37388935613574503,9.928157826458471e-15
FAM83H,0.3866761326789856,0.6276324493510712,4.771872380793622e-15,-0.06216561794281006,0.2626769049349736,1.0081269535639311e-14
UPF2,0.4784287214279175,0.6276313364055299,4.772557030231701e-15,0.08996790647506714,0.2682668890096041,1.0081269535639311e-14
VPS26A,0.44488197565078735,0.6275821812596005,4.802891170464497e-15,-0.6536389589309692,0.09681937602619373,1.0142606570025188e-14
NHSL2,0.33553755283355713,0.627561779709546,4.815536134611929e-15,0.17302745580673218,0.3724182180880497,1.0166565086352093e-14
POLRMT,0.2737045884132385,0.6275409181515214,4.828499675159284e-15,-0.14003455638885498,0.07478200002311794,1.0191183070452218e-14
IPO8,0.4699462652206421,0.6273302611367126,4.961318967492623e-15,0.06337785720825195,0.26012795449142423,1.0468690845354004e-14
NAA16,0.3790992498397827,0.6273241167434714,4.965245829252762e-15,0.0074501633644104,0.24695411513559232,1.0474151261169121e-14
RNPS1,0.38606953620910645,0.627231950844854,5.024512552857594e-15,-0.41161274909973145,0.11031558302263605,1.0596316308560825e-14
SLC25A11,0.34510695934295654,0.6271766513056835,5.060402048335519e-15,-0.31210100650787354,0.12976996409502167,1.0669127984388256e-14
ACAT2,0.3686832785606384,0.62715821812596,5.0724204934716e-15,0.1807492971420288,0.3734180662111122,1.0691585313914e-14
GNPDA1,0.3677710294723511,0.6270783410138248,5.124821810297587e-15,-0.40329837799072266,0.1246325524120132,1.0799126131505314e-14
PDP1,0.4178541898727417,0.627047619047619,5.145115953124887e-15,-0.23887312412261963,0.09009873870585483,1.0838970370412838e-14
MCCC2,0.4039660096168518,0.6270046082949308,5.1736590370752066e-15,0.04895329475402832,0.2941396044419581,1.0896166124933298e-14
MCEE,0.42400050163269043,0.6269800307219661,5.190038412592506e-15,0.029347658157348633,0.2140755220178786,1.0927720178546051e-14
MRM3,0.33240950107574463,0.6269431643625192,5.214702022428275e-15,-0.13816440105438232,0.18568454691100683,1.0976695161311616e-14
ASRGL1,0.42172545194625854,0.6268325652841782,5.289378344188644e-15,0.5814156532287598,0.6174596146769914,1.1130889805822861e-14
AGPAT2,0.2704896926879883,0.6267878567199304,5.3198596120186246e-15,0.05410444736480713,0.199473069583671,1.1192023099841227e-14
CFAP36,0.41662073135375977,0.6267749725155028,5.3286754108462676e-15,-0.030502676963806152,0.24827210627519936,1.120755554279094e-14
NIT2,0.3985537886619568,0.6267649769585253,5.335524481347067e-15,-0.14123797416687012,0.1936915974601193,1.1218944218574398e-14
NTN4,0.21495884656906128,0.6266038088339221,5.447147227154031e-15,-0.08888256549835205,0.168180406770499,1.1450573934640912e-14
CASK,0.34670162200927734,0.6265560675883256,5.480645644829677e-15,0.22131294012069702,0.40544618034863233,1.151789635514716e-14
HDAC7,0.3313736319541931,0.6265293802302018,5.499458422491748e-15,-0.11287999153137207,0.17363404380464204,1.1554328171026176e-14
PLXNB2,0.35538798570632935,0.6264823348694316,5.532775173454951e-15,-0.05165410041809082,0.2571379967386783,1.1621204996445927e-14
SMARCB1,0.38891392946243286,0.6263225806451612,5.6473811332110785e-15,-0.41073155403137207,0.06193223082005352,1.1858742342007263e-14
RELCH,0.39242202043533325,0.6262488479262672,5.701051272611571e-15,0.23783236742019653,0.4143276451152079,1.1968229483190474e-14
QRSL1,0.3905065059661865,0.6261628264208908,5.764293161553925e-15,-0.2754431962966919,0.19837876619284062,1.2097746474288919e-14
GYS1,0.38632917404174805,0.6260645161290321,5.837404706944886e-15,0.15259408950805664,0.38883988157893956,1.224790225797288e-14
NDUFS1,0.3963398337364197,0.6260399385560674,5.855822953353457e-15,-0.19917213916778564,0.10893082364986077,1.2283252116151983e-14
MEN1,0.3993194103240967,0.6260101782037772,5.8782007500700475e-15,-0.6806744337081909,0.06881910307762472,1.2326886398672363e-14
CCDC91,0.397851824760437,0.6259969278033793,5.888190887091223e-15,-0.06307542324066162,0.28754446366789466,1.234452670030221e-14
PTPMT1,0.3269348740577698,0.6259907834101381,5.892829049802695e-15,-0.12975704669952393,0.15864886264463546,1.2350940200309936e-14
CD63,0.3807240128517151,0.625984639016897,5.897470763460185e-15,-0.18750715255737305,0.21710489967081645,1.2357357704737629e-14
SAP30BP,0.3055098056793213,0.6259420268330944,5.92975958752293e-15,-0.47506392002105713,0.15060637113610517,1.2421687063097043e-14
PTGFRN,0.32907211780548096,0.6258924731182794,5.9675243807366584e-15,0.04173624515533447,0.26466318012874285,1.2497449988252246e-14
ELF1,0.48278921842575073,0.6258556067588325,5.995771708901258e-15,-0.19225144386291504,0.17323914834209073,1.2553245799525063e-14
DOP1B,0.34774816036224365,0.6258125960061443,6.0288911955241e-15,0.48736661672592163,0.5853437333459637,1.2619209775592591e-14
OMD,0.4048827886581421,0.6258101705276146,6.030764168933307e-15,-0.09943222999572754,0.20189062954497722,1.2619753164632513e-14
STIM1,0.4183429479598999,0.625800307219662,6.0383865198514004e-15,0.298941433429718,0.41157742500669314,1.2632323979213066e-14
GOSR1,0.40449243783950806,0.6257757296466973,6.057420793739769e-15,-0.008152365684509277,0.3252117713149819,1.266875546754879e-14
COPG2,0.4418942928314209,0.625763440860215,6.066959786519501e-15,0.4692515730857849,0.5445851901939444,1.268531394016454e-14
BCR,0.35967206954956055,0.6257142857142857,6.1052619688786656e-15,0.34489011764526367,0.513235195483447,1.2761988006565719e-14
OCIAD1,0.35774803161621094,0.6256098310291858,6.187436063455919e-15,-0.09647822380065918,0.2581718637398066,1.2930303202872615e-14
PDE2A,0.31469041109085083,0.6255740507675299,6.215830659107513e-15,-0.026046156883239746,0.18845636649648703,1.2986171852440964e-14
RNF40,0.3928660750389099,0.6255115207373272,6.265757759328306e-15,-0.5566196441650391,0.08221329470956933,1.3086984564343393e-14
GNB2,0.40365999937057495,0.6254070660522273,6.350030237123862e-15,-1.2178664207458496,0.027679714605506667,1.325945982775837e-14
PTPRG,0.404946506023407,0.625371020822264,6.379365850091036e-15,0.18920618295669556,0.455261165013316,1.3317160309424096e-14
CLMN,0.4040289521217346,0.6253342939090233,6.4093917179675404e-15,0.40081316232681274,0.4660862038088012,1.3376270549077402e-14
ATP5PD,0.2494027018547058,0.625321044546851,6.420257331524479e-15,-0.8259191513061523,0.04460809188236711,1.3395372858678174e-14
SIRPA,0.3046339750289917,0.6253183613389273,6.422459971072194e-15,-0.06377732753753662,0.37170278865053064,1.3396395171660455e-14
CEP68,0.35164278745651245,0.6252936085790662,6.4428141272108706e-15,-0.18319928646087646,0.27930200736947985,1.3435268489214456e-14
RPS14,0.40337735414505005,0.6251367127496159,6.573295103805585e-15,-0.7999345064163208,0.024996951298353765,1.3703708502656524e-14
RMND1,0.43547916412353516,0.6250691244239631,6.6302925092322145e-15,0.17147397994995117,0.3418255888232471,1.3818851054413637e-14
FAM162A,0.3588871359825134,0.6250445468509983,6.6511376954707266e-15,0.0026772022247314453,0.2580567883389119,1.3858603903562074e-14
EED,0.3891414403915405,0.6249562207524421,6.72657752282293e-15,-0.27737653255462646,0.27642714640040433,1.4012061087488937e-14
NLRX1,0.4285951852798462,0.6249278033794162,6.7510253016751355e-15,-0.04953014850616455,0.22014729975972053,1.4059243852423565e-14
FER,0.35444116592407227,0.6248402343444612,6.826906218340078e-15,-0.17246174812316895,0.20984895171688073,1.4213484279972343e-14
SFRP1,0.23079383373260498,0.6248294930875575,6.83627068453498e-15,0.4399062395095825,0.5257618813926634,1.4229193532313096e-14
NDUFAF7,0.47969597578048706,0.6247434715821811,6.911717817399166e-15,-0.26814138889312744,0.18164555652317915,1.4382404035034923e-14
MAPK13,0.45641905069351196,0.6247198536410651,6.9325736683217875e-15,0.48883056640625,0.5487951515806229,1.4421965753620485e-14
CEP97,0.3664720058441162,0.6245853604423202,7.052508963330974e-15,0.07161599397659302,0.3635612876453085,1.466756849539348e-14
PRAG1,0.3539385199546814,0.6245813910166115,7.056079188862645e-15,-0.005968689918518066,0.19841761181450132,1.4671092880192347e-14
CCDC9,0.40337949991226196,0.6244362519201228,7.187834965464722e-15,-0.03134894371032715,0.1859454718256762,1.4941069651837644e-14
NSUN5,0.3686342239379883,0.6244032221514005,7.21815135011186e-15,0.14516258239746094,0.38259057627638954,1.500010091938761e-14
RPA3,0.4339854121208191,0.6243870967741935,7.232997140753515e-15,-0.6651887893676758,0.09607530765512551,1.502695979680584e-14
NTAN1,0.38143420219421387,0.6242334869431643,7.375913538889642e-15,-0.21258330345153809,0.2091533162620283,1.5319807674241844e-14
TMEM30A,0.36238420009613037,0.6241904761904762,7.416419468921533e-15,-0.8212635517120361,0.04054627269593708,1.539984950515111e-14
SLC25A1,0.40522050857543945,0.6241474654377879,7.457141546126001e-15,0.1780616044998169,0.3193140496689848,1.548029755143248e-14
TRIAP1,0.3116821050643921,0.6241051955386391,7.497373870645666e-15,-0.7725347280502319,0.002034906706027607,1.555968649938721e-14
MAP3K20,0.459298312664032,0.6239569892473117,7.640109304282409e-15,0.4428480863571167,0.5111802442823741,1.585170689074191e-14
LDHD,0.36444520950317383,0.6238771121351766,7.71812947095056e-15,0.3771171569824219,0.4916261123535298,1.6009336706914687e-14
SNRPD3,0.29840803146362305,0.6238156682027649,7.778671323955037e-15,-0.3995438814163208,0.11252099374558233,1.613063814845607e-14
EIF4E3,0.290016770362854,0.6237440188449693,7.84985174348079e-15,0.05647975206375122,0.2418632502951387,1.6273930648689832e-14
ZMPSTE24,0.39469361305236816,0.6236682027649768,7.925860832111299e-15,-0.33792901039123535,0.19226559387518932,1.642715512156189e-14
NBEAL1,0.3637887239456177,0.623666088581517,7.927990615322805e-15,-0.07049751281738281,0.3319449093745696,1.642721658094172e-14
MRPS11,0.20764034986495972,0.6236313364055298,7.96307902585769e-15,-0.7519571781158447,0.020820692834990624,1.6495551943924487e-14
PFKFB3,0.42448824644088745,0.6235644723210806,8.031015055095944e-15,-0.09401583671569824,0.27492972253967635,1.6631877087889985e-14
COL16A1,0.32779622077941895,0.6235145929339477,8.082060561511663e-15,-0.24535179138183594,0.21161156233167347,1.6733159796756015e-14
ARHGDIA,0.41845476627349854,0.6235023041474653,8.094684972547594e-15,-0.5937285423278809,0.013435518100310831,1.6754862623780704e-14
TBC1D23,0.3946199417114258,0.6234415806807265,8.157348725061599e-15,-0.5537327527999878,0.14508671150929597,1.6880100986093077e-14
DNPH1,0.45006710290908813,0.6233548387096773,8.247680700999644e-15,0.03138399124145508,0.22765933877884365,1.7062512151076226e-14
UBAC1,0.3450918197631836,0.6233486943164361,8.254116131196883e-15,-0.8823769092559814,7.471531674932887e-06,1.7071310517774198e-14
HTRA2,0.36828160285949707,0.6232380952380951,8.370791779592012e-15,-0.7910462617874146,0.02803985730185443,1.730804475283339e-14
NDUFA4,0.32722991704940796,0.6231336405529954,8.482456139187768e-15,-0.9754256010055542,0.021949372510963298,1.753429490505463e-14
AGFG1,0.4297594428062439,0.6230537634408602,8.56882191672678e-15,0.15396034717559814,0.31539478965869017,1.7708143998054654e-14
SNRPD1,0.32819390296936035,0.6230230414746544,8.602266549103624e-15,-0.1185222864151001,0.2564820112646824,1.7772564433990633e-14
C12orf43,0.3195894956588745,0.622948362147744,8.684093985208289e-15,-0.1602693796157837,0.13470189042617312,1.793214972341585e-14
DNM2,0.38785505294799805,0.6229493087557603,8.683052052777673e-15,0.25292080640792847,0.41920931650170346,1.793214972341585e-14
RBP1,0.3970021605491638,0.6228734606358509,8.766924446720607e-15,0.6423149108886719,0.6646919031770284,1.80984119879252e-14
ACADSB,0.379624605178833,0.6226175115207372,9.055802588141456e-15,0.332189679145813,0.3909371241279438,1.8689838481383237e-14
PPP4R1,0.39627373218536377,0.6225560675883256,9.126516430756663e-15,0.2043350338935852,0.39432434665230764,1.883081285185403e-14
CEBPB,0.3004099130630493,0.6225241859451373,9.16341913107878e-15,0.15181225538253784,0.23665893181204561,1.8896985089190145e-14
DBNL,0.40614569187164307,0.6225253456221197,9.162074278390733e-15,0.13036352396011353,0.24132430998857993,1.8896985089190145e-14
AP1B1,0.4173811674118042,0.6224823348694315,9.21208151588089e-15,-0.367348313331604,0.15207205174739957,1.8992330420985852e-14
PNKP,0.4485764503479004,0.6223963133640552,9.312892919595357e-15,0.29326409101486206,0.37512132141232013,1.9195111572351747e-14
RFK,0.28000807762145996,0.6223041474654376,9.422094690431205e-15,0.326942503452301,0.38340125123179847,1.941507499171572e-14
TSC22D3,0.42506736516952515,0.6222099417447968,9.534998896143993e-15,0.03315174579620361,0.18719822377035206,1.9642549740752782e-14
RPS6KA4,0.3883025050163269,0.6220645161290321,9.71187496905337e-15,-0.05750930309295654,0.21184411480678073,2.0001655083711286e-14
EXD2,0.40424782037734985,0.6219416282642087,9.863821025623326e-15,0.2946981191635132,0.47719638776390205,2.0309241395742472e-14
ST13,0.378216028213501,0.621763440860215,1.008825316419919e-14,0.03152120113372803,0.25430512814473843,2.0765872697464754e-14
IRF5,0.36633652448654175,0.6217063724916396,1.0161175763360715e-14,0.20915186405181885,0.3515207859788007,2.0910475354119315e-14
C1QB,0.40806204080581665,0.6216712749615975,1.0206277873460608e-14,-0.18046772480010986,0.21183399156742214,2.099776578806125e-14
RHBDF2,0.3408762812614441,0.6214702110030539,1.0468428811624008e-14,0.22171562910079956,0.33148336515643384,2.1525775542724234e-14
MACROD2,0.3226972818374634,0.6214704449462668,1.0468120023290865e-14,-0.154921293258667,0.10975098578997954,2.1525775542724234e-14
